0.16,0.01,1,0,0
0.16,0.011,0,0,0
0.16,0.0159,0,0,0
0.16,0.0149,0,1,0
0.16,0.0099,1,0,0
0.16,0.012,0,0,0
0.16,0.0128,0,0,0
0.16,0.0099,0,0,0
0.16,0.0135,0,0,0
0.16,0.01,0,0,0
0.16,0.0115,0,0,0
0.16,0.0118,0,0,0
0.16,0.0094,0,0,0
0.16,0.0104,0,0,0
0.16,0.0095,0,0,0
0.16,0.0125,0,0,0
0.16,0.015,0,0,0
0.16,0.013,0,0,0
0.16,0.0129,0,0,0
0.16,0.0119,0,0,0
0.17,0.0338,0,0,0
0.17,0.0378,0,0,0
0.17,0.035,0,0,0
0.17,0.035,1,0,0
0.17,0.0298,1,0,1
0.18,0.0498,0,0,0
0.18,0.059,0,0,0
0.18,0.058,0,1,1
0.18,0.0609,0,0,0
0.18,0.0484,0,0,0
0.18,0.065,0,0,0
0.18,0.0498,1,0,0
0.18,0.064,0,0,0
0.19,0.0498,0,0,0
0.19,0.0389,0,0,1
0.19,0.039,0,0,0
0.19,0.0495,0,0,0
0.21,0.0228,0,0,0
0.21,0.036,0,0,0
0.21,0.033,0,1,0
0.21,0.038,0,0,0
0.21,0.035,0,0,0
0.21,0.0328,0,0,0
0.21,0.032,0,0,0
0.21,0.034,0,0,0
0.21,0.0298,0,0,0
0.21,0.0339,0,0,0
0.21,0.0375,0,0,0
0.21,0.0298,1,0,0
0.21,0.036,1,0,0
0.21,0.04,0,0,0
0.21,0.03,0,1,1
0.21,0.0295,1,0,0
0.21,0.0285,0,0,0
0.21,0.0366,0,0,0
0.21,0.0325,0,0,0
0.21,0.0349,0,0,0
0.21,0.0295,0,0,0
0.21,0.0269,0,0,0
0.22,0.0338,0,0,0
0.22,0.0348,0,0,0
0.22,0.033,0,0,0
0.22,0.036,0,0,0
0.22,0.0295,0,0,0
0.22,0.0415,0,0,0
0.22,0.0309,0,0,0
0.22,0.0345,0,0,0
0.22,0.0349,0,0,0
0.22,0.0339,0,0,0
0.22,0.0365,0,0,0
0.22,0.038,0,0,0
0.22,0.0342,0,0,0
0.22,0.0319,0,0,0
0.22,0.031,0,0,0
0.22,0.0358,0,0,0
0.22,0.0359,0,0,0
0.22,0.037,0,0,0
0.22,0.034,0,0,0
0.22,0.035,0,1,1
0.22,0.04,0,0,0
0.22,0.0295,1,0,0
0.22,0.0298,0,0,0
0.22,0.0355,0,0,0
0.22,0.0315,0,0,0
0.22,0.0385,0,0,0
0.22,0.0395,0,0,0
0.22,0.035,1,0,0
0.22,0.032,0,0,0
0.22,0.0325,0,0,0
0.22,0.0374,0,0,0
0.22,0.0335,0,0,0
0.22,0.0288,0,0,0
0.22,0.0304,0,0,0
0.22,0.039,0,0,0
0.23,0.0275,0,0,0
0.23,0.04,0,0,0
0.23,0.0298,1,0,0
0.23,0.0249,0,0,0
0.23,0.0285,0,0,0
0.23,0.03,0,0,0
0.23,0.032,0,0,0
0.23,0.0248,1,0,0
0.23,0.028,0,1,1
0.23,0.024,0,0,0
0.23,0.0275,1,0,0
0.23,0.027,0,0,0
0.23,0.0285,1,0,0
0.23,0.025,1,0,0
0.23,0.029,0,0,0
0.23,0.025,0,0,0
0.23,0.035,0,0,0
0.23,0.026,1,0,0
0.23,0.0268,0,0,0
0.23,0.0265,0,0,0
0.23,0.0298,0,0,0
0.23,0.0279,0,0,0
0.23,0.036,0,0,0
0.23,0.0299,0,0,0
0.23,0.0259,0,0,0
0.23,0.0238,0,0,0
0.24,0.0199,0,0,0
0.24,0.01,0,0,1
0.24,0.0148,0,0,0
0.24,0.0153,0,0,0
0.24,0.018,0,0,0
0.24,0.0185,0,0,0
0.24,0.0154,0,0,0
0.25,0.0218,0,0,0
0.25,0.025,0,0,0
0.25,0.0198,0,1,1
0.25,0.0185,0,0,0
0.25,0.027,0,0,0
0.25,0.019,0,0,0
0.25,0.036,0,0,0
0.25,0.018,0,0,0
0.25,0.022,0,0,0
0.26,0.0169,0,0,0
0.26,0.0128,0,0,0
0.26,0.014,0,0,0
0.26,0.0113,1,0,0
0.26,0.0118,1,0,0
0.26,0.01,0,0,0
0.26,0.0199,0,0,0
0.26,0.0159,0,0,0
0.26,0.0179,0,0,0
0.26,0.0165,0,0,0
0.26,0.0189,0,0,0
0.26,0.015,0,0,0
0.26,0.0125,0,0,0
0.26,0.0155,0,0,0
0.26,0.0142,1,0,0
0.26,0.0175,0,0,0
0.26,0.012,0,0,0
0.26,0.016,0,0,0
0.26,0.017,0,0,0
0.26,0.0115,1,0,0
0.26,0.0145,0,1,1
0.26,0.013,0,0,0
0.26,0.0133,0,0,0
0.26,0.0115,0,0,0
0.26,0.0145,1,0,0
0.26,0.02,0,0,0
0.26,0.0101,0,0,0
0.27,0.0179,0,0,0
0.27,0.016,0,0,0
0.27,0.016,1,0,0
0.27,0.015,0,0,0
0.27,0.0155,0,0,0
0.27,0.0145,0,0,0
0.27,0.0199,0,0,0
0.27,0.0168,0,0,0
0.27,0.013,0,0,0
0.27,0.014,0,0,0
0.27,0.0189,0,0,0
0.27,0.012,0,0,0
0.27,0.018,0,0,0
0.27,0.0099,0,0,1
0.27,0.017,0,0,0
0.27,0.0138,0,0,0
0.27,0.0185,0,0,0
0.27,0.0125,0,0,0
0.27,0.0159,0,0,0
0.27,0.0205,0,0,0
0.28,0.0149,0,1,1
0.28,0.01,0,0,0
0.28,0.0135,0,0,0
0.28,0.016,0,0,0
0.28,0.015,0,0,0
0.28,0.0141,0,0,0
0.28,0.0138,0,0,0
0.29,0.0229,0,0,0
0.29,0.0252,0,0,0
0.29,0.021,0,0,0
0.29,0.0185,1,0,0
0.29,0.024,0,0,0
0.29,0.0198,1,0,0
0.29,0.018,0,0,0
0.29,0.02,0,0,0
0.29,0.0296,0,0,0
0.29,0.022,0,0,0
0.29,0.019,0,0,0
0.29,0.03,0,0,0
0.29,0.0178,0,0,0
0.29,0.0185,0,0,0
0.29,0.025,0,0,0
0.29,0.022,1,0,0
0.29,0.0235,0,0,0
0.29,0.0285,0,0,0
0.29,0.0198,0,0,0
0.29,0.0155,0,0,1
0.31,0.0235,0,1,0
0.31,0.0299,0,0,0
0.31,0.0174,1,0,0
0.31,0.0245,0,0,0
0.31,0.02,0,0,0
0.31,0.027,0,0,0
0.31,0.0239,0,0,0
0.31,0.0285,0,0,0
0.31,0.024,0,0,0
0.31,0.0309,0,0,0
0.31,0.0198,0,0,0
0.31,0.026,0,0,0
0.31,0.0289,0,0,0
0.31,0.0319,0,0,0
0.31,0.0225,0,0,0
0.31,0.022,0,1,1
0.31,0.0185,0,0,0
0.31,0.0168,0,0,0
0.31,0.023,0,0,0
0.31,0.018,0,0,0
0.31,0.03,0,0,0
0.31,0.0195,1,0,0
0.31,0.0198,1,0,0
0.31,0.0255,0,0,0
0.31,0.025,0,0,0
0.32,0.0289,0,0,0
0.32,0.0268,0,0,0
0.32,0.0198,0,0,1
0.32,0.031,0,0,0
0.32,0.0299,0,0,0
0.32,0.033,0,0,0
0.32,0.035,0,0,0
0.32,0.032,0,0,0
0.32,0.0218,0,0,0
0.32,0.0228,0,0,0
0.32,0.0269,0,0,0
0.32,0.0325,0,0,0
0.32,0.029,0,0,0
0.32,0.0298,0,0,0
0.33,0.0268,0,0,0
0.33,0.0219,0,0,1
0.33,0.0269,0,0,0
0.34,0.0268,0,1,1
0.34,0.0225,0,0,0
0.34,0.0298,0,0,0
0.34,0.031,0,0,0
0.34,0.033,0,0,0
0.35,0.0299,0,0,0
0.35,0.036,0,0,0
0.35,0.0268,0,0,0
0.35,0.038,0,0,0
0.35,0.0318,0,0,0
0.35,0.0365,0,0,0
0.35,0.037,0,0,0
0.35,0.04,0,0,0
0.35,0.0265,0,0,0
0.35,0.0298,0,0,0
0.35,0.035,0,1,1
0.36,0.0228,0,0,0
0.36,0.035,0,0,0
0.36,0.0285,0,0,0
0.36,0.0205,0,0,1
0.36,0.032,0,0,0
0.36,0.0359,0,0,0
0.36,0.023,0,0,0
0.36,0.0279,0,0,0
0.36,0.0289,0,0,0
0.36,0.029,0,0,0
0.36,0.0399,0,0,0
0.36,0.0299,0,0,0
0.36,0.0249,0,0,0
0.36,0.033,0,0,0
0.36,0.0269,0,0,0
0.36,0.0295,0,0,0
0.37,0.0148,0,0,0
0.37,0.0175,0,0,0
0.37,0.014,0,0,0
0.37,0.0179,0,0,0
0.37,0.017,0,0,0
0.37,0.015,0,0,0
0.37,0.0133,0,0,0
0.37,0.0199,0,0,0
0.37,0.018,0,0,0
0.37,0.019,0,0,0
0.37,0.0185,0,0,0
0.37,0.0152,0,0,0
0.37,0.0155,0,0,0
0.37,0.02,0,0,0
0.37,0.016,0,0,0
0.37,0.0189,0,0,0
0.37,0.0165,0,0,0
0.37,0.0149,0,0,0
0.37,0.0219,0,1,1
0.38,0.034,0,0,0
0.38,0.0228,0,0,0
0.38,0.0285,0,0,0
0.38,0.033,0,0,0
0.38,0.0125,0,0,1
0.38,0.0295,0,0,0
0.38,0.0359,0,0,0
0.38,0.035,0,0,0
0.38,0.0249,0,0,0
0.38,0.0299,0,0,0
0.38,0.029,0,0,0
0.38,0.0399,0,0,0
0.38,0.0279,0,0,0
0.38,0.023,0,0,0
0.38,0.039,0,0,0
0.38,0.0289,0,0,0
0.38,0.032,0,0,0
0.38,0.0205,0,0,0
0.39,0.0159,0,0,0
0.39,0.0099,0,0,0
0.39,0.012,0,0,0
0.39,0.0125,0,0,0
0.39,0.01,0,0,0
0.39,0.013,0,0,0
0.39,0.0135,0,0,0
0.39,0.0098,0,0,0
0.39,0.014,0,0,0
0.39,0.0128,0,1,1
0.39,0.0088,0,0,0
0.41,0.025,0,0,0
0.41,0.0248,0,0,0
0.41,0.0199,0,0,1
0.41,0.0259,0,0,0
0.41,0.0209,0,0,0
0.41,0.0285,0,0,0
0.41,0.02,0,0,0
0.41,0.0219,0,0,0
0.42,0.0199,0,0,0
0.42,0.015,1,0,0
0.42,0.0148,0,0,0
0.42,0.02,0,0,0
0.42,0.022,0,0,0
0.42,0.0218,0,0,0
0.42,0.0175,0,0,0
0.42,0.024,0,0,0
0.42,0.019,0,0,0
0.42,0.01,0,0,1
0.43,0.0405,0,0,1
0.43,0.074,0,0,0
0.43,0.0745,0,0,0
0.43,0.0769,0,0,0
0.43,0.0498,0,0,0
0.43,0.0809,0,0,0
0.44,0.0499,0,0,0
0.44,0.0418,0,0,0
0.44,0.0438,0,0,0
0.44,0.0398,0,0,0
0.44,0.0325,0,0,0
0.44,0.045,0,0,0
0.44,0.0519,0,0,0
0.44,0.0649,0,1,0
0.44,0.0498,0,0,0
0.44,0.038,1,0,0
0.44,0.048,0,0,0
0.44,0.045,1,0,0
0.44,0.039,0,1,1
0.44,0.042,0,0,0
0.44,0.0395,1,0,0
0.44,0.033,1,0,0
0.44,0.0324,0,0,0
0.44,0.0395,0,0,0
0.44,0.078,0,0,0
0.44,0.0376,0,0,0
0.45,0.0699,0,0,0
0.45,0.0619,0,0,0
0.45,0.0424,0,0,0
0.45,0.0394,0,0,0
0.45,0.067,0,0,0
0.45,0.043,0,0,0
0.45,0.0395,0,0,0
0.45,0.0695,0,0,0
0.45,0.0398,1,0,0
0.45,0.048,0,0,0
0.45,0.039,0,0,0
0.45,0.0649,0,0,0
0.45,0.044,0,0,0
0.45,0.0425,0,0,0
0.45,0.056,0,0,0
0.45,0.045,0,0,0
0.45,0.0498,0,0,0
0.45,0.0458,0,0,0
0.45,0.0384,0,0,0
0.45,0.0685,0,1,1
0.45,0.0499,0,0,0
0.45,0.0606,0,0,0
0.45,0.0375,0,0,0
0.46,0.0209,0,0,0
0.46,0.0199,0,0,0
0.46,0.0175,0,0,0
0.46,0.0125,0,0,0
0.46,0.0135,0,0,0
0.46,0.018,0,0,0
0.46,0.017,0,0,0
0.46,0.0299,0,0,0
0.46,0.0219,0,0,0
0.46,0.0155,0,0,0
0.46,0.012,0,0,0
0.46,0.021,0,0,0
0.46,0.014,0,0,0
0.46,0.015,0,0,0
0.46,0.0145,0,0,0
0.46,0.0185,0,0,0
0.46,0.0195,0,0,0
0.46,0.0124,0,1,1
0.46,0.016,0,0,0
0.46,0.019,0,0,0
0.46,0.0165,0,0,0
0.47,0.0319,0,0,0
0.47,0.0195,0,0,0
0.47,0.017,0,0,0
0.47,0.027,0,0,0
0.47,0.019,0,0,0
0.47,0.0178,0,0,0
0.47,0.022,0,0,0
0.47,0.023,0,0,0
0.47,0.026,0,0,0
0.47,0.021,0,1,1
0.47,0.0299,0,0,0
0.47,0.0245,0,0,0
0.47,0.0258,0,0,0
0.47,0.025,0,0,0
0.47,0.02,0,0,0
0.47,0.024,0,0,0
0.47,0.0225,0,0,0
0.47,0.0198,0,0,0
0.47,0.0329,0,0,0
0.47,0.028,0,0,0
0.47,0.0254,0,0,0
0.47,0.0175,0,0,0
0.48,0.0095,0,0,0
0.48,0.0069,1,0,0
0.48,0.0099,0,0,0
0.48,0.0169,0,0,0
0.48,0.0153,0,0,0
0.48,0.0085,0,0,0
0.48,0.01,0,0,0
0.48,0.0079,0,0,0
0.48,0.0199,0,0,0
0.48,0.0098,0,0,0
0.48,0.0073,0,0,0
0.48,0.016,0,0,0
0.48,0.0179,0,0,0
0.48,0.0139,0,0,0
0.48,0.008,1,0,0
0.48,0.017,0,0,0
0.48,0.0175,0,0,0
0.48,0.009,0,0,0
0.48,0.009,1,0,0
0.48,0.0165,0,1,0
0.48,0.0089,0,0,0
0.48,0.0075,1,0,0
0.48,0.013,0,1,1
0.48,0.0095,1,0,0
0.48,0.0099,1,0,0
0.48,0.0075,0,0,0
0.48,0.0079,1,0,0
0.48,0.008,0,0,0
0.48,0.0095,0,0,0
0.48,0.01,0,0,0
0.48,0.0085,0,0,0
0.48,0.0169,0,0,0
0.48,0.0079,0,0,0
0.48,0.0069,1,0,0
0.48,0.0079,1,0,0
0.48,0.009,0,0,0
0.48,0.008,0,0,0
0.48,0.0153,0,0,0
0.48,0.012,0,0,0
0.48,0.009,1,0,0
0.48,0.008,1,0,0
0.48,0.0139,0,0,0
0.48,0.0099,0,0,0
0.48,0.0199,0,0,0
0.48,0.0095,1,0,0
0.48,0.0099,1,0,0
0.48,0.0075,0,0,0
0.48,0.0098,0,0,0
0.48,0.0075,1,0,0
0.48,0.0089,0,0,0
0.48,0.0165,0,0,0
0.48,0.0179,0,0,0
0.48,0.017,0,0,0
0.48,0.0175,0,0,0
0.48,0.016,0,0,0
0.48,0.0073,0,0,0
0.49,0.0198,0,0,0
0.49,0.0255,0,0,0
0.49,0.024,0,0,0
0.49,0.0215,0,0,0
0.49,0.0225,0,0,0
0.49,0.0275,0,0,0
0.49,0.018,0,0,0
0.49,0.026,0,0,0
0.49,0.023,0,1,1
0.49,0.0214,0,0,0
0.49,0.025,0,0,0
0.49,0.0245,0,0,0
0.49,0.0178,0,0,0
0.49,0.0235,0,0,0
0.49,0.021,0,0,0
0.49,0.02,0,0,0
0.49,0.0265,0,0,0
0.51,0.0148,0,0,0
0.51,0.016,0,0,0
0.51,0.0152,0,0,0
0.51,0.0145,0,0,0
0.51,0.0165,0,0,0
0.51,0.015,0,0,0
0.51,0.0146,0,0,0
0.51,0.017,0,0,0
0.51,0.019,0,0,0
0.51,0.018,0,0,0
0.51,0.0155,0,0,0
0.51,0.013,0,0,1
0.52,0.0249,0,0,0
0.52,0.0195,0,0,1
0.52,0.0197,0,0,0
0.52,0.02,0,0,0
0.52,0.0225,0,0,0
0.52,0.0199,0,0,0
0.52,0.0215,0,0,0
0.52,0.027,0,0,0
0.52,0.021,0,0,0
0.52,0.026,0,0,0
0.52,0.0198,1,0,0
0.52,0.0265,0,0,0
0.52,0.023,0,0,0
0.52,0.0198,0,0,0
0.52,0.0205,0,0,0
0.52,0.022,0,0,0
0.53,0.0468,0,0,0
0.53,0.0398,0,0,0
0.53,0.0469,0,0,0
0.53,0.047,0,0,0
0.53,0.0499,0,0,0
0.53,0.0479,0,0,0
0.53,0.027,1,0,0
0.53,0.05,0,0,0
0.53,0.0421,0,1,1
0.54,0.033,0,0,0
0.54,0.0459,0,0,0
0.54,0.0405,0,0,0
0.54,0.0279,0,0,0
0.54,0.0398,0,0,0
0.54,0.03,0,0,0
0.54,0.029,1,0,0
0.54,0.0479,0,0,0
0.54,0.025,0,0,1
0.54,0.0275,0,0,0
0.54,0.039,0,0,0
0.54,0.0298,0,0,0
0.54,0.027,0,0,0
0.54,0.0477,0,0,0
0.54,0.0445,0,0,0
0.54,0.0435,0,0,0
0.54,0.0438,0,0,0
0.54,0.0499,0,0,0
0.54,0.0299,0,0,0
0.55,0.0545,0,0,0
0.55,0.065,0,0,0
0.55,0.049,0,0,0
0.55,0.079,0,0,0
0.55,0.075,0,0,0
0.55,0.0548,0,0,0
0.55,0.0498,0,0,0
0.56,0.0189,0,0,0
0.56,0.0135,0,0,0
0.56,0.0199,0,0,0
0.56,0.0175,0,0,0
0.56,0.0195,0,0,0
0.56,0.009,0,0,0
0.56,0.012,0,0,0
0.56,0.0155,0,0,0
0.56,0.01,0,0,0
0.56,0.0165,0,0,0
0.56,0.011,0,0,0
0.56,0.0095,0,0,0
0.56,0.0125,0,0,0
0.56,0.0192,0,0,0
0.56,0.0068,0,0,1
0.56,0.014,0,0,0
0.56,0.0142,0,0,0
0.56,0.0099,0,0,0
0.56,0.0169,0,1,0
0.57,0.0799,0,0,0
0.57,0.0898,0,0,0
0.57,0.0599,0,0,0
0.57,0.0789,0,0,0
0.57,0.119,0,0,0
0.57,0.0758,0,0,0
0.57,0.0838,0,0,0
0.58,0.0169,0,0,0
0.58,0.0148,0,0,0
0.58,0.0158,0,0,0
0.58,0.016,0,0,0
0.58,0.0175,0,0,0
0.58,0.0179,0,0,0
0.58,0.0199,0,0,0
0.58,0.0189,0,0,0
0.58,0.0155,0,0,0
0.58,0.018,0,0,0
0.58,0.0165,0,0,0
0.58,0.01,0,0,1
0.58,0.0195,0,0,0
0.58,0.012,0,0,0
0.58,0.017,0,0,0
0.58,0.013,0,0,0
0.58,0.0172,0,0,0
0.59,0.0699,0,0,0
0.59,0.075,0,0,0
0.59,0.0698,0,0,0
0.59,0.0698,1,0,0
0.59,0.0695,0,0,0
0.59,0.0749,0,0,0
0.59,0.074,0,0,0
0.59,0.0935,0,0,0
0.59,0.077,0,0,0
0.59,0.09,0,0,0
0.59,0.0649,0,0,0
0.59,0.0549,0,0,1
0.59,0.096,0,0,0
0.59,0.065,1,0,0
0.59,0.0599,0,0,0
0.59,0.072,0,0,0
0.61,0.0548,0,0,0
0.61,0.0518,0,0,0
0.61,0.058,0,0,0
0.61,0.0579,0,0,0
0.61,0.0448,0,1,1
0.62,0.0599,0,0,0
0.62,0.0698,0,0,0
0.62,0.0728,0,0,0
0.62,0.0738,0,0,0
0.62,0.0698,1,0,0
0.62,0.0548,0,0,0
0.62,0.0498,0,0,1
0.62,0.0607,0,0,0
0.62,0.0648,1,0,0
0.62,0.0598,1,0,0
0.62,0.0598,0,0,0
0.63,0.0229,0,0,0
0.63,0.0199,0,0,0
0.63,0.028,0,0,0
0.63,0.02,0,0,0
0.63,0.0248,0,0,0
0.63,0.0248,1,0,0
0.63,0.0195,0,0,0
0.63,0.024,0,0,0
0.63,0.0299,0,0,0
0.63,0.023,0,0,0
0.63,0.039,0,0,0
0.63,0.0185,0,0,0
0.63,0.026,0,0,0
0.63,0.0255,0,0,0
0.63,0.027,0,0,0
0.63,0.0198,0,0,0
0.63,0.019,0,0,0
0.63,0.025,0,0,0
0.63,0.0283,0,0,0
0.63,0.03,0,0,0
0.63,0.0265,0,0,0
0.63,0.0188,1,0,0
0.63,0.0195,1,0,0
0.63,0.0235,0,0,0
0.63,0.022,0,0,0
0.63,0.0223,0,0,0
0.64,0.0248,0,0,0
0.64,0.0335,0,0,0
0.64,0.0223,0,0,0
0.64,0.0299,0,0,0
0.64,0.0248,1,0,0
0.64,0.027,0,0,0
0.64,0.029,0,0,0
0.64,0.0316,0,0,0
0.64,0.032,0,0,0
0.64,0.0235,0,0,0
0.64,0.025,1,0,0
0.64,0.0298,0,0,0
0.64,0.022,0,0,0
0.64,0.0325,0,0,0
0.64,0.028,0,0,0
0.64,0.031,0,0,0
0.64,0.0255,0,0,0
0.64,0.039,0,0,0
0.64,0.0339,0,0,0
0.64,0.0259,0,0,0
0.64,0.034,0,0,0
0.64,0.025,0,0,0
0.64,0.0199,0,1,1
0.65,0.0278,0,0,0
0.65,0.0209,0,0,0
0.65,0.032,0,0,0
0.65,0.025,0,0,0
0.65,0.0198,1,0,1
0.65,0.0199,0,0,0
0.65,0.023,1,0,0
0.65,0.0198,0,0,1
0.65,0.02,0,0,0
0.65,0.022,0,0,0
0.65,0.027,0,0,0
0.65,0.029,0,0,0
0.65,0.0295,0,0,0
0.65,0.031,0,0,0
0.65,0.0225,0,0,0
0.65,0.0299,0,0,0
0.65,0.028,0,0,0
0.66,0.0269,0,0,0
0.66,0.0298,0,0,0
0.66,0.03,0,0,1
0.66,0.0198,1,0,0
0.66,0.029,0,0,0
0.66,0.032,0,0,0
0.66,0.024,0,0,0
0.66,0.0259,0,0,0
0.66,0.0299,0,0,0
0.66,0.035,0,0,1
0.66,0.0198,0,0,0
0.66,0.0225,0,0,0
0.66,0.034,0,0,0
0.66,0.025,0,0,0
0.66,0.033,0,0,0
0.66,0.023,1,0,0
0.66,0.023,0,0,0
0.66,0.024,1,0,0
0.66,0.0218,0,0,0
0.66,0.022,0,0,0
0.66,0.028,0,0,0
0.66,0.0268,0,0,0
0.67,0.0428,0,0,0
0.67,0.0426,0,0,0
0.67,0.0395,0,0,0
0.67,0.0399,0,0,0
0.67,0.046,0,0,0
0.67,0.0258,0,1,1
0.68,0.0399,0,0,0
0.68,0.0419,0,0,0
0.68,0.033,0,0,1
0.68,0.038,0,0,0
0.69,0.0348,0,0,1
0.69,0.0398,1,0,0
0.69,0.0429,0,0,0
0.69,0.044,0,0,0
0.69,0.0549,0,0,0
0.69,0.045,0,0,0
0.71,0.0438,0,0,0
0.71,0.0198,0,0,1
0.72,0.0095,0,0,0
0.72,0.0105,0,0,0
0.72,0.0115,0,0,0
0.72,0.011,0,0,0
0.72,0.0099,0,0,0
0.72,0.0119,0,0,0
0.72,0.01,0,0,0
0.72,0.0149,0,0,0
0.72,0.012,0,0,0
0.72,0.0117,0,0,0
0.72,0.0125,0,0,0
0.72,0.0098,0,0,0
0.72,0.0135,0,0,0
0.72,0.009,0,0,0
0.72,0.0104,0,0,0
0.72,0.0085,0,0,1
0.73,0.0067,0,0,1
0.73,0.0135,0,0,0
0.73,0.009,0,0,0
0.73,0.0108,0,0,0
0.73,0.0075,0,0,0
0.73,0.012,0,0,0
0.73,0.01,0,0,0
0.73,0.0105,0,0,0
0.73,0.0098,0,0,0
0.73,0.011,0,0,0
0.73,0.0099,0,0,0
0.73,0.0087,0,0,0
0.73,0.013,0,0,0
0.73,0.0109,0,0,0
0.73,0.0118,0,0,0
0.73,0.0149,0,0,0
0.74,0.0094,0,0,0
